1 16613U          86053.07627914 -.00000008  00000+0  00000+0 0    05
2 16613  98.6308  60.1817 0000985  54.9066 305.2203 14.20082333194610
1 16613U 86019A   95353.20711607  .00000090  00000-0  62356-4 0  9041
2 16613  98.6307  60.2501 0000989  55.0246 305.1023 14.20082351194626
1 16613U 86019A   95353.84124113  .00000090  00000-0  62356-4 0  8815
2 16613  98.6302  60.8676 0000854  50.3924 309.7325 14.20082440194716
1 16613U 86019A   95353.84124113  .00000090  00000-0  62356-4 0  9096
2 16613  98.6302  60.8676 0000854  50.3924 309.7325 14.20082440194716
1 16613U 86019A   95354.19353269  .00000090  00000-0  62356-4 0  8865
2 16613  98.6303  61.2115 0000871  57.4237 302.7022 14.20082460194768
1 16613U 86019A   95354.19353272  .00000090  00000-0  62356-4 0  8870
2 16613  98.6303  61.2115 0000873  57.4785 302.6475 14.20082458194766
1 16613U 86019A   95354.68674042  .00000090  00000-0  62356-4 0  8910
2 16613  98.6304  61.6928 0000876  54.8614 305.2645 14.20082577194836
1 16613U 86019A   95355.17994901  .00000090  00000-0  62356-4 0  8969
2 16613  98.6304  62.1747 0000999  61.2630 298.8646 14.20082548194901
1 16613U 86019A   95355.17994903  .00000090  00000-0  62356-4 0  8972
2 16613  98.6304  62.1747 0001001  61.2780 298.8497 14.20082545194903
1 16613U 86019A   95355.74361498  .00000090  00000-0  62356-4 0  9018
2 16613  98.6307  62.7251 0000988  60.5646 299.5629 14.20082651194989
1 16613U 86019A   95356.16636437  .00000090  00000-0  62356-4 0  9068
2 16613  98.6307  63.1375 0001027  64.4722 295.6535 14.20082681195048
1 16613U 86019A   95356.23682311  .00000090  00000-0  62356-4 0  9091
2 16613  98.6306  63.2067 0001116  63.0938 297.0327 14.20082641195051
1 16613U 86019A   95356.80048972  .00000090  00000-0  62356-4 0  9149
2 16613  98.6296  63.7545 0001037  39.7762 320.3465 14.20082835195139
1 16613U 86019A   95357.15278161  .00000090  00000-0  62356-4 0  9176
2 16613  98.6296  64.0983 0001065  41.7382 318.3876 14.20082878195186
1 16613U 86019A   95357.22323982  .00000090  00000-0  62356-4 0  8827
2 16613  98.6296  64.1670 0001063  41.6089 318.5168 14.20082897195199
1 16613U 86019A   95357.71644736  .00000090  00000-0  62356-4 0  8868
2 16613  98.6296  64.6479 0001028  40.3863 319.7390 14.20083016195260
1 16613U 86019A   95358.20965605  .00000090  00000-0  62356-4 0  8921
2 16613  98.6298  65.1310 0001212  53.6393 306.4873 14.20082849195332
1 16613U 86019A   95358.20965649  .00000090  00000-0  62356-4 0  8930
2 16613  98.6298  65.1310 0001212  53.6636 306.4652 14.20082848195336
1 16613U 86019A   95358.70286398  .00000090  00000-0  62356-4 0  8976
2 16613  98.6297  65.6117 0001198  52.6724 307.4562 14.20082987195408
1 16613U 86019A   95359.12561318  .00000090  00000-0  62356-4 0  9017
2 16613  98.6299  66.0246 0001166  55.9452 304.1835 14.20083054195466
1 16613U 86019A   95359.19607139  .00000090  00000-0  62356-4 0  9027
2 16613  98.6299  66.0934 0001167  55.7818 304.3469 14.20083072195471
1 16613U 86019A   95359.83019538  .00000090  00000-0  62356-4 0  9073
2 16613  98.6294  66.7106 0001052  53.8629 306.2615 14.20083176195565
1 16613U 86019A   95360.11202873  .00000090  00000-0  62356-4 0  9106
2 16613  98.6294  66.9856 0001041  53.8481 306.2792 14.20083244195600
1 16613U 86019A   95360.18248693  .00000090  00000-0  62356-4 0  9114
2 16613  98.6294  67.0543 0001043  53.7323 306.3949 14.20083260195615
1 16613U 86019A   95360.67569474  .00000090  00000-0  62356-4 0  8851
2 16613  98.6296  67.5362 0001020  49.6031 310.5234 14.20083299195689
1 16613U 86019A   95361.16890228  .00000090  00000-0  62356-4 0  8906
2 16613  98.6297  68.0173 0000995  54.7115 305.4154 14.20083376195754
1 16613U 86019A   95361.73256771  .00000090  00000-0  62356-4 0  8931
2 16613  98.6298  68.5671 0000993  56.1357 303.9914 14.20083525195837
1 16613U 86019A   95362.15531722  .00000090  00000-0  62356-4 0  8963
2 16613  98.6299  68.9802 0001079  64.7906 295.3358 14.20083473195893
1 16613U 86019A   95362.22577589  .00000090  00000-0  62356-4 0  8984
2 16613  98.6299  69.0489 0001078  64.8557 295.2730 14.20083486195907
1 16613U 86019A   95362.71898318  .00000090  00000-0  62356-4 0  9019
2 16613  98.6299  69.5297 0001076  64.1994 295.9293 14.20083622195975
1 16613U 86019A   95363.14173286  .00000090  00000-0  62356-4 0  9051
2 16613  98.6299  69.9426 0001154  66.7686 293.3612 14.20083631196031
1 16613U 86019A   95363.21219105  .00000090  00000-0  62356-4 0  9061
2 16613  98.6299  70.0113 0001155  66.5895 293.5403 14.20083649196048
1 16613U 86019A   95363.70539835  .00000090  00000-0  62356-4 0  8878
2 16613  98.6299  70.4921 0001136  65.0537 295.0757 14.20083780196118
1 16613U 86019A   95364.19860560  .00000090  00000-0  62356-4 0  8919
2 16613  98.6297  70.9727 0001156  63.8382 296.2897 14.20083885196182
1 16613U 86019A   95364.19860593  .00000090  00000-0  62356-4 0  8926
2 16613  98.6297  70.9727 0001158  63.8883 296.2412 14.20083883196181
1 16613U 86019A   95364.83272967  .00000090  00000-0  62356-4 0  8974
2 16613  98.6296  71.5909 0001126  57.7319 302.3963 14.20084032196277
1 16613U 86019A   95365.18502086  .00000090  00000-0  62356-4 0  9017
2 16613  98.6297  71.9352 0001174  62.4536 297.6749 14.20084018196329
1 16613U 86019A   95365.18502109  .00000090  00000-0  62356-4 0  9024
2 16613  98.6297  71.9352 0001178  62.5320 297.5975 14.20084014196321
1 16613U 86019A   96001.17142465  .00000090  00000-0  62356-4 0  9105
2 16613  98.6297  72.8979 0001298  64.7191 295.4078 14.20084051196466
1 16613U 86019A   96001.52371682  .00000090  00000-0  62356-4 0  9132
2 16613  98.6295  73.2413 0001360  61.1097 299.0216 14.20084106196519
1 16613U 86019A   96001.73509161  .00000090  00000-0  62356-4 0  9163
2 16613  98.6295  73.4477 0001306  57.1266 303.0036 14.20084125196544
1 16613U 86019A   96002.15784105  .00000090  00000-0  62356-4 0  8881
2 16613  98.6295  73.8599 0001261  57.3456 302.7837 14.20084156196602
1 16613U 86019A   96002.22829931  .00000090  00000-0  62356-4 0  8909
2 16613  98.6295  73.9286 0001261  57.1655 302.9643 14.20084174196613
1 16613U 86019A   96002.72150685  .00000090  00000-0  62356-4 0  8952
2 16613  98.6291  74.4090 0001211  45.7388 314.3888 14.20084300196685
1 16613U 86019A   96003.14425595  .00000090  00000-0  62356-4 0  9012
2 16613  98.6293  74.8217 0001214  50.3940 309.7341 14.20084341196745
1 16613U 86019A   96003.21471431  .00000090  00000-0  62356-4 0  9043
2 16613  98.6293  74.8907 0001232  51.9574 308.1713 14.20084329196754
1 16613U 86019A   96003.70792169  .00000090  00000-0  62356-4 0  9074
2 16613  98.6297  75.3735 0001275  59.8008 300.3295 14.20084307196822
1 16613U 86019A   96004.13067056  .00000090  00000-0  62356-4 0  9106
2 16613  98.6299  75.7861 0001273  61.3904 298.7399 14.20084388196889
1 16613U 86019A   96004.20112880  .00000090  00000-0  62356-4 0  9133
2 16613  98.6298  75.8546 0001276  61.3766 298.7539 14.20084405196895
1 16613U 86019A   96004.69433585  .00000090  00000-0  62356-4 0  9178
2 16613  98.6297  76.3353 0001251  58.0857 302.0441 14.20084541196963
1 16613U 86019A   96004.90571026  .00000090  00000-0  62356-4 0  8860
2 16613  98.6302  76.5426 0001218  67.6843 292.4430 14.20084423196999
1 16613U 86019A   96005.18754352  .00000090  00000-0  62356-4 0  8912
2 16613  98.6301  76.8175 0001234  68.1512 291.9792 14.20084474197036
1 16613U 86019A   96005.18754359  .00000090  00000-0  62356-4 0  8920
2 16613  98.6301  76.8175 0001235  68.1663 291.9645 14.20084473197030
1 16613U 86019A   96005.68075059  .00000090  00000-0  62356-4 0  8951
2 16613  98.6300  77.2981 0001219  65.8959 294.2345 14.20084615197102
1 16613U 86019A   96006.17395806  .00000090  00000-0  62356-4 0  9008
2 16613  98.6299  77.7793 0001273  68.1399 291.9913 14.20084664197175
1 16613U 86019A   96006.73762311  .00000090  00000-0  62356-4 0  9065
2 16613  98.6300  78.3291 0001266  66.9888 293.1422 14.20084800197259
1 16613U 86019A   96007.16037184  .00000090  00000-0  62356-4 0  9101
2 16613  98.6299  78.7413 0001284  67.3550 292.7749 14.20084878197316
1 16613U 86019A   96007.23083022  .00000090  00000-0  62356-4 0  9123
2 16613  98.6299  78.8100 0001285  67.1390 292.9922 14.20084896197327
1 16613U 86019A   96007.72403697  .00000090  00000-0  62356-4 0  9165
2 16613  98.6299  79.2909 0001282  68.4926 291.6387 14.20085022197395
1 16613U 86019A   96008.14678563  .00000090  00000-0  62356-4 0  9180
2 16613  98.6299  79.7033 0001317  68.7898 291.3399 14.20085077197455
1 16613U 86019A   96008.21724484  .00000090  00000-0  62356-4 0  8877
2 16613  98.6297  79.7723 0001343  69.0125 291.1193 14.20084993197462
1 16613U 86019A   96008.21724490  .00000090  00000-0  62356-4 0  8885
2 16613  98.6297  79.7723 0001343  69.0165 291.1155 14.20084992197463
1 16613U 86019A   96008.78090996  .00000090  00000-0  62356-4 0  8930
2 16613  98.6289  80.3202 0001210  57.5241 302.6032 14.20085167197540
1 16613U 86019A   96009.20365916  .00000090  00000-0  62356-4 0  8980
2 16613  98.6289  80.7325 0001233  57.4656 302.6637 14.20085242197606
1 16613U 86019A   96009.20365922  .00000090  00000-0  62356-4 0  8998
2 16613  98.6289  80.7326 0001233  57.4850 302.6445 14.20085242197600
1 16613U 86019A   96009.69686593  .00000090  00000-0  62356-4 0  9026
2 16613  98.6289  81.2135 0001231  55.4801 304.6492 14.20085370197679
1 16613U 86019A   96010.19007275  .00000090  00000-0  62356-4 0  9083
2 16613  98.6290  81.6952 0001311  58.8208 301.3065 14.20085363197749
1 16613U 86019A   96010.19007337  .00000090  00000-0  62356-4 0  9093
2 16613  98.6290  81.6952 0001312  58.8535 301.2770 14.20085362197744
1 16613U 86019A   96010.82419682  .00000090  00000-0  62356-4 0  9149
2 16613  98.6282  82.3118 0001213  46.1529 313.9747 14.20085543197835
1 16613U 86019A   96011.17648764  .00000090  00000-0  62356-4 0  9198
2 16613  98.6283  82.6555 0001211  49.5521 310.5761 14.20085566197880
1 16613U 86019A   96011.52877806  .00000090  00000-0  62356-4 0  8883
2 16613  98.6282  82.9988 0001207  49.6533 310.4751 14.20085669197939
1 16613U 86019A   96011.74015226  .00000090  00000-0  62356-4 0  8900
2 16613  98.6282  83.2049 0001206  49.0147 311.1134 14.20085724197963
1 16613U 86019A   96012.23335927  .00000090  00000-0  62356-4 0  8953
2 16613  98.6282  83.6861 0001213  51.8956 308.2330 14.20085770198031
1 16613U 86019A   96012.72656567  .00000090  00000-0  62356-4 0  8986
2 16613  98.6282  84.1668 0001208  53.7251 306.4037 14.20085909198101
1 16613U 86019A   96013.14931449  .00000090  00000-0  62356-4 0  9013
2 16613  98.6283  84.5796 0001216  58.7906 301.3382 14.20085895198166
1 16613U 86019A   96013.21977273  .00000090  00000-0  62356-4 0  9027
2 16613  98.6283  84.6483 0001216  58.5937 301.5359 14.20085913198170
1 16613U 86019A   96013.71297914  .00000090  00000-0  62356-4 0  9063
2 16613  98.6282  85.1289 0001190  59.2548 300.8746 14.20086051198240
1 16613U 86019A   96014.20618580  .00000090  00000-0  62356-4 0  9110
2 16613  98.6282  85.6099 0001196  59.5661 300.5631 14.20086136198311
1 16613U 86019A   96014.20618584  .00000090  00000-0  62356-4 0  9125
2 16613  98.6282  85.6099 0001197  59.5722 300.5572 14.20086135198313
1 16613U 86019A   96014.55847612  .00000090  00000-0  62356-4 0  8892
2 16613  98.6282  85.9534 0001189  57.4544 302.6746 14.20086225198361
1 16613U 86019A   96014.69939233  .00000090  00000-0  62356-4 0  8922
2 16613  98.6281  86.0904 0001154  55.1054 305.0230 14.20086272198385
1 16613U 86019A   96015.19259899  .00000090  00000-0  62356-4 0  8998
2 16613  98.6282  86.5717 0001156  57.0054 303.1230 14.20086323198450
1 16613U 86019A   96015.33351543  .00000090  00000-0  62356-4 0  9028
2 16613  98.6282  86.7092 0001139  57.2283 302.8993 14.20086292198474
1 16613U 86019A   96015.68580593  .00000090  00000-0  62356-4 0  9069
2 16613  98.6280  87.0523 0001116  53.6720 306.4559 14.20086399198528
1 16613U 86019A   96016.17901293  .00000090  00000-0  62356-4 0  9125
2 16613  98.6280  87.5336 0001128  56.5084 303.6200 14.20086414198590
1 16613U 86019A   96016.24947154  .00000090  00000-0  62356-4 0  9152
2 16613  98.6281  87.6028 0001060  57.9110 302.2161 14.20086305198602
1 16613U 86019A   96016.74267800  .00000090  00000-0  62356-4 0  9183
2 16613  98.6280  88.0835 0001059  57.6583 302.4696 14.20086442198675
1 16613U 86019A   96017.16542665  .00000090  00000-0  62356-4 0  9220
2 16613  98.6280  88.4959 0001093  57.5552 302.5730 14.20086493198732
1 16613U 86019A   96017.23588469  .00000090  00000-0  62356-4 0  9231
2 16613  98.6280  88.5646 0001093  57.3416 302.7866 14.20086512198748
1 16613U 86019A   96017.72909095  .00000090  00000-0  62356-4 0  8900
2 16613  98.6280  89.0455 0001092  55.6692 304.4587 14.20086643198810
1 16613U 86019A   96017.72909095  .00000090  00000-0  62356-4 0  9259
2 16613  98.6280  89.0455 0001092  55.6692 304.4587 14.20086643198810
1 16613U 86019A   96018.15183943  .00000090  00000-0  62356-4 0  8948
2 16613  98.6280  89.4576 0001106  54.3455 305.7824 14.20086720198877
1 16613U 86019A   96018.22229746  .00000090  00000-0  62356-4 0  8959
2 16613  98.6280  89.5263 0001106  54.1440 305.9840 14.20086738198883
1 16613U 86019A   96018.85642067  .00000090  00000-0  62356-4 0  9000
2 16613  98.6271  90.1424 0000994  13.4303 346.6852 14.20086836198974
1 16613U 86019A   96019.13825383  .00000090  00000-0  62356-4 0  9040
2 16613  98.6271  90.4175 0000970  16.7307 343.3901 14.20086865199011
1 16613U 86019A   96019.20871185  .00000090  00000-0  62356-4 0  9050
2 16613  98.6271  90.4862 0000970  16.5640 343.5568 14.20086883199024
1 16613U 86019A   96019.56100193  .00000090  00000-0  62356-4 0  9064
2 16613  98.6270  90.8292 0000931  17.4615 342.6596 14.20086995199073
1 16613U 86019A   96020.12466619  .00000090  00000-0  62356-4 0  9112
2 16613  98.6271  91.3791 0000884  23.1416 336.9800 14.20087074199156
1 16613U 86019A   96020.19512424  .00000090  00000-0  62356-4 0  9137
2 16613  98.6271  91.4477 0000889  23.2517 336.8700 14.20087091199164
1 16613U 86019A   96020.68833023  .00000090  00000-0  62356-4 0  9176
2 16613  98.6270  91.9285 0000867  23.9165 336.2052 14.20087227199230
1 16613U 86019A   96021.18153679  .00000090  00000-0  62356-4 0  8915
2 16613  98.6272  92.4100 0000874  32.7418 327.3812 14.20087233199301
1 16613U 86019A   96021.18153679  .00000090  00000-0  62356-4 0  9220
2 16613  98.6272  92.4100 0000874  32.7418 327.3812 14.20087233199301
1 16613U 86019A   96021.18153681  .00000090  00000-0  62356-4 0  8929
2 16613  98.6272  92.4100 0000875  32.8560 327.2671 14.20087231199301
1 16613U 86019A   96021.67474271  .00000090  00000-0  62356-4 0  8968
2 16613  98.6273  92.8913 0000835  38.0488 322.0747 14.20087336199371
1 16613U 86019A   96022.16794970  .00000090  00000-0  62356-4 0  9022
2 16613  98.6274  93.3728 0000948  45.6053 314.5201 14.20087299199446
1 16613U 86019A   96022.87252950  .00000090  00000-0  62356-4 0  9072
2 16613  98.6274  94.0598 0000919  50.6538 309.4719 14.20087480199541
1 16613U 86019A   96023.15436175  .00000090  00000-0  62356-4 0  9101
2 16613  98.6275  94.3350 0000924  55.7962 304.3302 14.20087478199587
1 16613U 86019A   96023.22481975  .00000090  00000-0  62356-4 0  9118
2 16613  98.6275  94.4037 0000924  55.5991 304.5273 14.20087497199591
1 16613U 86019A   96023.71802558  .00000090  00000-0  62356-4 0  9149
2 16613  98.6274  94.8843 0000918  56.9225 303.2040 14.20087640199663
1 16613U 86019A   96024.14077391  .00000090  00000-0  62356-4 0  9179
2 16613  98.6275  95.2969 0000962  59.4912 300.6360 14.20087666199729
1 16613U 86019A   96024.21123190  .00000090  00000-0  62356-4 0  8928
2 16613  98.6275  95.3656 0000962  59.3023 300.8248 14.20087684199733
1 16613U 86019A   96024.70443776  .00000090  00000-0  62356-4 0  8949
2 16613  98.6275  95.8465 0000961  57.4923 302.6345 14.20087814199804
1 16613U 86019A   96025.19764399  .00000090  00000-0  62356-4 0  9020
2 16613  98.6276  96.3286 0001084  62.0611 298.0625 14.20087704199879
1 16613U 86019A   96025.19764499  .00000090  00000-0  62356-4 0  9032
2 16613  98.6276  96.3286 0001085  62.0726 298.0560 14.20087703199874
1 16613U 86019A   96025.69085091  .00000090  00000-0  62356-4 0  9075
2 16613  98.6274  96.8090 0001057  58.6154 301.5125 14.20087846199948
1 16613U 86019A   96026.18405716  .00000090  00000-0  62356-4 0  9137
2 16613  98.6273  97.2897 0001052  60.3416 299.7862 14.20087901200012
1 16613U 86019A   96026.18405724  .00000090  00000-0  62356-4 0  9147
2 16613  98.6273  97.2898 0001053  60.3655 299.7626 14.20087899200013
1 16613U 86019A   96026.81817896  .00000090  00000-0  62356-4 0  9188
2 16613  98.6269  97.9071 0000975  54.7107 305.4127 14.20088018200104
1 16613U 86019A   96027.17046973  .00000090  00000-0  62356-4 0  9245
2 16613  98.6269  98.2508 0001020  57.0993 303.0269 14.20088033200157
1 16613U 86019A   96027.38184386  .00000090  00000-0  62356-4 0  9261
2 16613  98.6268  98.4567 0001042  55.8243 304.3022 14.20088076200182
1 16613U 86019A   96027.52276000  .00000090  00000-0  62356-4 0  8935
2 16613  98.6268  98.5939 0001037  55.6674 304.4602 14.20088120200204
1 16613U 86019A   96027.73413410  .00000090  00000-0  62356-4 0  8969
2 16613  98.6267  98.7998 0001013  50.0234 310.1031 14.20088166200238
1 16613U 86019A   96028.15688220  .00000090  00000-0  62356-4 0  9005
2 16613  98.6268  99.2124 0001043  53.2443 306.8828 14.20088204200291
1 16613U 86019A   96028.22734018  .00000090  00000-0  62356-4 0  9022
2 16613  98.6268  99.2811 0001044  53.0583 307.0690 14.20088222200300
1 16613U 86019A   96028.72054575  .00000090  00000-0  62356-4 0  9053
2 16613  98.6267  99.7617 0001039  55.0976 305.0298 14.20088359200370
1 16613U 86019A   96029.14329374  .00000090  00000-0  62356-4 0  9085
2 16613  98.6269 100.1746 0000993  58.3727 301.7547 14.20088378200438
1 16613U 86019A   96029.21375169  .00000090  00000-0  62356-4 0  9097
2 16613  98.6269 100.2433 0000993  58.1809 301.9464 14.20088396200442
1 16613U 86019A   96029.63649929  .00000090  00000-0  62356-4 0  9114
2 16613  98.6269 100.6552 0000989  59.1831 300.9443 14.20088518200508
1 16613U 86019A   96030.05924693  .00000090  00000-0  62356-4 0  9138
2 16613  98.6269 101.0673 0000993  57.9755 302.1517 14.20088626200565
1 16613U 86019A   96030.20016283  .00000090  00000-0  62356-4 0  9143
2 16613  98.6269 101.2047 0000994  57.5739 302.5533 14.20088662200585
1 16613U 86019A   96030.62291064  .00000090  00000-0  62356-4 0  8948
2 16613  98.6268 101.6166 0000978  52.4729 307.6536 14.20088772200643
1 16613U 86019A   96030.62291064  .00000090  00000-0  62356-4 0  9208
2 16613  98.6268 101.6166 0000978  52.4729 307.6536 14.20088772200643
1 16613U 86019A   96031.11611624  .00000090  00000-0  62356-4 0  8974
2 16613  98.6268 102.0975 0000990  52.4310 307.6954 14.20088875200712
1 16613U 86019A   96031.18657420  .00000090  00000-0  62356-4 0  8997
2 16613  98.6268 102.1661 0000994  51.7640 308.3620 14.20088887200729
1 16613U 86019A   96031.67977981  .00000090  00000-0  62356-4 0  9034
2 16613  98.6267 102.6468 0000993  49.1910 310.9350 14.20089015200798
1 16613U 86019A   96032.17298550  .00000090  00000-0  62356-4 0  9094
2 16613  98.6267 103.1280 0001052  50.2709 309.8540 14.20089059200866
1 16613U 86019A   96032.17298590  .00000090  00000-0  62356-4 0  9100
2 16613  98.6267 103.1280 0001056  50.3105 309.8162 14.20089054200866
1 16613U 86019A   96032.66619131  .00000090  00000-0  62356-4 0  9124
2 16613  98.6267 103.6088 0001052  49.2637 310.8629 14.20089181200939
1 16613U 86019A   96033.15939702  .00000090  00000-0  62356-4 0  9173
2 16613  98.6267 104.0898 0001077  48.9900 311.1368 14.20089267201007
1 16613U 86019A   96033.22985495  .00000090  00000-0  62356-4 0  9182
2 16613  98.6267 104.1585 0001078  48.7979 311.3289 14.20089284201010
1 16613U 86019A   96033.79351869  .00000090  00000-0  62356-4 0  8950
2 16613  98.6265 104.7074 0001054  39.0146 321.1100 14.20089411201091
1 16613U 86019A   96033.79351869  .00000090  00000-0  62356-4 0  9232
2 16613  98.6265 104.7074 0001054  39.0146 321.1100 14.20089411201091
1 16613U 86019A   96034.14580868  .00000090  00000-0  62356-4 0  8986
2 16613  98.6265 105.0509 0001072  40.0975 320.0280 14.20089456201142
1 16613U 86019A   96034.21626658  .00000090  00000-0  62356-4 0  8993
2 16613  98.6265 105.1196 0001074  39.9513 320.1741 14.20089473201155
1 16613U 86019A   96034.70947185  .00000090  00000-0  62356-4 0  9023
2 16613  98.6265 105.6004 0001075  37.6381 322.4869 14.20089602201225
1 16613U 86019A   96035.13221934  .00000090  00000-0  62356-4 0  9040
2 16613  98.6265 106.0126 0001099  37.9475 322.1766 14.20089670201282
1 16613U 86019A   96035.20267749  .00000090  00000-0  62356-4 0  9064
2 16613  98.6265 106.0813 0001103  37.9395 322.1857 14.20089683201298
1 16613U 86019A   96035.83679902  .00000090  00000-0  62356-4 0  9106
2 16613  98.6263 106.6991 0001072  27.5843 332.5340 14.20089742201385
1 16613U 86019A   96036.18908962  .00000090  00000-0  62356-4 0  9151
2 16613  98.6263 107.0426 0001068  29.4138 330.7095 14.20089795201437
1 16613U 86019A   96036.18908971  .00000090  00000-0  62356-4 0  9162
2 16613  98.6263 107.0426 0001070  29.7236 330.3999 14.20089790201436
1 16613U 86019A   96036.68229485  .00000090  00000-0  62356-4 0  9185
2 16613  98.6263 107.5233 0001071  27.7509 332.3722 14.20089922201500
1 16613U 86019A   96037.17550009  .00000090  00000-0  62356-4 0  9213
2 16613  98.6262 108.0041 0001064  27.7350 332.3880 14.20090033201575
1 16613U 86019A   96037.17550016  .00000090  00000-0  62356-4 0  8962
2 16613  98.6263 108.0042 0001071  28.2966 331.8264 14.20090022201572
1 16613U 86019A   96037.73916314  .00000090  00000-0  62356-4 0  8994
2 16613  98.6262 108.5535 0001067  26.5552 333.5679 14.20090177201659
1 16613U 86019A   96038.16191062  .00000090  00000-0  62356-4 0  9022
2 16613  98.6262 108.9657 0001080  28.7258 331.3956 14.20090215201714
1 16613U 86019A   96038.23236896  .00000090  00000-0  62356-4 0  9047
2 16613  98.6262 109.0344 0001084  28.9048 331.2187 14.20090225201729
1 16613U 86019A   96038.72557389  .00000090  00000-0  62356-4 0  9077
2 16613  98.6262 109.5151 0001070  28.6101 331.5133 14.20090361201794
1 16613U 86019A   96039.14832310  .00000090  00000-0  62356-4 0  9142
2 16613  98.6262 109.9279 0001059  33.4902 326.6332 14.20090249201857
1 16613U 86019A   96039.21878143  .00000090  00000-0  62356-4 0  9177
2 16613  98.6263 109.9968 0001073  35.8073 324.3175 14.20090229201863
1 16613U 86019A   96039.71198633  .00000090  00000-0  62356-4 0  9205
2 16613  98.6262 110.4773 0001058  36.0405 324.0842 14.20090370201931
1 16613U 86019A   96040.13473370  .00000090  00000-0  62356-4 0  9252
2 16613  98.6262 110.8896 0001082  36.5636 323.5615 14.20090449201994
1 16613U 86019A   96040.20519161  .00000090  00000-0  62356-4 0  8977
2 16613  98.6262 110.9582 0001084  36.7441 323.3809 14.20090465202009
1 16613U 86019A   96040.69839671  .00000090  00000-0  62356-4 0  9017
2 16613  98.6261 111.4384 0001077  29.5789 330.5447 14.20090614202072
1 16613U 86019A   96041.19160170  .00000090  00000-0  62356-4 0  9070
2 16613  98.6261 111.9195 0001065  30.9719 329.1516 14.20090708202146
1 16613U 86019A   96041.33251835  .00000090  00000-0  62356-4 0  9110
2 16613  98.6263 112.0579 0001135  40.0753 320.0496 14.20090592202164
1 16613U 86019A   96041.82572340  .00000090  00000-0  62356-4 0  9166
2 16613  98.6261 112.5380 0001074  40.2564 319.8681 14.20090729202233
1 16613U 86019A   96042.17801279  .00000090  00000-0  62356-4 0  9206
2 16613  98.6261 112.8814 0001063  40.1028 320.0226 14.20090819202284
1 16613U 86019A   96042.17801281  .00000090  00000-0  62356-4 0  9210
2 16613  98.6261 112.8814 0001066  40.3095 319.8159 14.20090815202280
1 16613U 86019A   96042.74167542  .00000090  00000-0  62356-4 0  9252
2 16613  98.6261 113.4307 0001056  38.9529 321.1723 14.20090968202369
1 16613U 86019A   96043.16442264  .00000090  00000-0  62356-4 0  9290
2 16613  98.6261 113.8430 0001084  41.4796 318.6453 14.20091023202427
1 16613U 86019A   96043.23488066  .00000090  00000-0  62356-4 0  8983
2 16613  98.6261 113.9117 0001086  41.3950 318.7309 14.20091039202432
1 16613U 86019A   96043.23488066  .00000090  00000-0  62356-4 0  9311
2 16613  98.6261 113.9117 0001086  41.3950 318.7309 14.20091039202432
1 16613U 86019A   96043.72808529  .00000090  00000-0  62356-4 0  9012
2 16613  98.6261 114.3924 0001078  41.6571 318.4687 14.20091176202502
1 16613U 86019A   96044.15083225  .00000090  00000-0  62356-4 0  9041
2 16613  98.6261 114.8046 0001094  43.2342 316.8907 14.20091244202563
1 16613U 86019A   96044.22129034  .00000090  00000-0  62356-4 0  9060
2 16613  98.6261 114.8733 0001097  43.1869 316.9393 14.20091259202579
1 16613U 86019A   96044.71449491  .00000090  00000-0  62356-4 0  9099
2 16613  98.6260 115.3539 0001088  42.8349 317.2911 14.20091400202643
1 16613U 86019A   96045.13724317  .00000090  00000-0  62356-4 0  9156
2 16613  98.6262 115.7671 0001019  43.6712 316.4545 14.20091334202700
1 16613U 86019A   96045.20770097  .00000090  00000-0  62356-4 0  9161
2 16613  98.6262 115.8358 0001020  43.5589 316.5667 14.20091351202712
1 16613U 86019A   96045.70090558  .00000090  00000-0  62356-4 0  9185
2 16613  98.6262 116.3165 0001020  39.6748 320.4500 14.20091484202781
1 16613U 86019A   96046.19411045  .00000090  00000-0  62356-4 0  9222
2 16613  98.6261 116.7970 0001039  42.9778 317.1466 14.20091572202858
1 16613U 86019A   96046.19411170  .00000090  00000-0  62356-4 0  9243
2 16613  98.6262 116.7978 0001143  48.2035 311.9234 14.20091439202855
1 16613U 86019A   96046.54640076  .00000090  00000-0  62356-4 0  8992
2 16613  98.6263 117.1415 0001146  44.4526 315.6737 14.20091519202907
1 16613U 86019A   96046.68731646  .00000090  00000-0  62356-4 0  9015
2 16613  98.6262 117.2786 0001142  38.2648 321.8598 14.20091560202922
1 16613U 86019A   96047.18052400  .00000090  00000-0  62356-4 0  9082
2 16613  98.6266 117.7620 0001443  55.0263 305.1006 14.20091230202992
1 16613U 86019A   96047.25098266  .00000090  00000-0  62356-4 0  9103
2 16613  98.6265 117.8308 0001397  54.8434 305.2857 14.20091219203005
1 16613U 86019A   96047.81464651  .00000090  00000-0  62356-4 0  9133
2 16613  98.6259 118.3782 0001171  39.4006 320.7238 14.20091363203087
1 16613U 86019A   96048.16693593  .00000090  00000-0  62356-4 0  9164
2 16613  98.6257 118.7209 0001233  43.7153 316.4065 14.20091381203139
1 16613U 86019A   96048.37831064  .00000090  00000-0  62356-4 0  9007
2 16613  98.6254 118.9261 0001369  44.9588 315.1640 14.20091366203162
1 16613U 86019A   96048.37831064  .00000090  00000-0  62356-4 0  9186
2 16613  98.6254 118.9261 0001369  44.9588 315.1640 14.20091366203162
